merchant_id,merchant_name,merchant_category,province,city,risk_rating
18862,Merchant 18862,Clothing,Eastern Cape,Mthatha,Low
18863,Merchant 18863,Travel,Free State,Bloemfontein,Medium
18864,Merchant 18864,Healthcare,Free State,Welkom,Low
18865,Merchant 18865,Fuel,Western Cape,Paarl,Unknown
18866,Merchant 18866,Travel,Eastern Cape,Mthatha,Low
18867,Merchant 18867,Other,Northern Cape,Upington,Low
18868,Merchant 18868,Other,Western Cape,George,Low
18869,Merchant 18869,Travel,Free State,Welkom,Low
18870,Merchant 18870,Other,Western Cape,Cape Town,Low
18871,Merchant 18871,Grocery,Mpumalanga,Mbombela,Low
18872,Merchant 18872,Entertainment,Western Cape,Stellenbosch,Medium
18873,Merchant 18873,Other,Gauteng,Soweto,Low
18874,Merchant 18874,Electronics,Mpumalanga,Emalahleni,High
18875,Merchant 18875,Fuel,Gauteng,Johannesburg,Medium
18876,Merchant 18876,Fuel,Limpopo,Thohoyandou,High
18877,Merchant 18877,Travel,Northern Cape,Kuruman,Medium
18878,Merchant 18878,Online Services,Mpumalanga,Mbombela,Low
18879,Merchant 18879,Entertainment,Mpumalanga,Emalahleni,Medium
18880,Merchant 18880,Online Services,Free State,Bloemfontein,Low
18881,Merchant 18881,Entertainment,North West,Klerksdorp,High
18882,Merchant 18882,Entertainment,Gauteng,Pretoria,Low
18883,Merchant  18883,Healthcare,North West,Nan,Low
18884,Merchant 18884,Restaurant,Western Cape,Cape Town,Medium
18885,Merchant 18885,Entertainment,Eastern Cape,Gqeberha,Low
18886,Merchant 18886,Electronics,Mpumalanga,Mbombela,Low
18887,Merchant 18887,Online Services,Northern Cape,Upington,Low
18888,Merchant 18888,Other,Gauteng,Pretoria,Low
18889,Merchant 18889,Clothing,Northern Cape,Kimberley,Low
18890,Merchant 18890,Electronics,Eastern Cape,East London,Medium
18891,Merchant 18891,Other,Gauteng,Midrand,Low
18892,Merchant 18892,Fuel,Northern Cape,Kuruman,Medium
18893,Merchant 18893,Electronics,Free State,Welkom,High
18894,Merchant 18894,Grocery,Western Cape,Paarl,Low
18895,Merchant 18895,Travel,Gauteng,Midrand,Low
18896,Merchant 18896,Travel,Western Cape,Paarl,Low
18897,Merchant 18897,Other,Eastern Cape,East London,Low
18898,Merchant 18898,Healthcare,Eastern Cape,East London,Medium
18899,Merchant 18899,Entertainment,Western Cape,Stellenbosch,Medium
18900,Merchant 18900,Clothing,Northern Cape,Kimberley,Low
18901,Merchant 18901,Entertainment,Eastern Cape,Mthatha,Low
18902,Merchant 18902,Restaurant,Kwazulu-Natal,Durban,Low
18903,Merchant 18903,Entertainment,Northern Cape,Kimberley,Low
18904,Merchant 18904,Other,Mpumalanga,Emalahleni,Low
18905,Merchant 18905,Restaurant,Free State,Bethlehem,High
18906,Merchant 18906,Travel,Eastern Cape,East London,Medium
18907,Merchant 18907,Other,North West,Rustenburg,Low
18908,MERCHANT 18908,Entertainment,North West,Rustenburg,Medium
18909,Merchant 18909,Healthcare,Northern Cape,Upington,Low
18910,Merchant 18910,Fuel,Limpopo,Polokwane,Low
18911,Merchant 18911,Online Services,Eastern Cape,Mthatha,High
18912,Merchant 18912,Fuel,Western Cape,Stellenbosch,Low
18913,Merchant 18913,Healthcare,Western Cape,George,Low
18914,Merchant 18914,Restaurant,Western Cape,Cape Town,High
18915,Merchant 18915,Fuel,Mpumalanga,Secunda,Low
18916,Merchant 18916,Online Services,Limpopo,Tzaneen,Low
18917,Merchant 18917,Electronics,Free State,Bethlehem,Low
18918,Merchant 18918,Other,Gauteng,Midrand,Low
18919,Merchant 18919,Other,Free State,Bethlehem,Medium
18920,Merchant 18920,Fuel,Eastern Cape,Mthatha,Medium
18921,Merchant  18921,Healthcare,Limpopo,Polokwane,Medium
18922,Merchant 18922,Fuel,Northern Cape,Kimberley,Low
18923,Merchant 18923,Fuel,Northern Cape,Kuruman,Medium
18924,Merchant 18924,Online Services,Western Cape,George,Medium
18925,Merchant 18925,Entertainment,Free State,Welkom,Medium
18926,Merchant 18926,Restaurant,North West,Rustenburg,High
18927,Merchant 18927,Online Services,Kwazulu-Natal,Pietermaritzburg,Low
18928,Merchant 18928,Fuel,Northern Cape,Kimberley,Low
18929,Merchant 18929,Healthcare,Western Cape,George,Low
18930,Merchant 18930,Grocery,Northern Cape,Upington,Low
18931,Merchant 18931,Clothing,Gauteng,Midrand,Low
18932,Merchant 18932,Other,Kwazulu-Natal,Richards Bay,Medium
18933,Merchant 18933,Electronics,Eastern Cape,Gqeberha,Medium
18934,Merchant 18934,Online Services,Gauteng,Soweto,Medium
18935,Merchant 18935,Grocery,Free State,Nan,Low
18936,Merchant 18936,Online Services,Kwazulu-Natal,Durban,Low
18937,Merchant 18937,Electronics,Northern Cape,Kuruman,High
18938,Merchant 18938,Online Services,Limpopo,Nan,Medium
18939,Merchant 18939,Restaurant,Kwazulu-Natal,Pietermaritzburg,Low
18940,Merchant 18940,Grocery,Free State,Bethlehem,Low
18941,Merchant 18941,Other,Free State,Bethlehem,Medium
18942,merchant 18942,Entertainment,Mpumalanga,Mbombela,Medium
18943,Merchant 18943,Electronics,Mpumalanga,Secunda,Low
18944,Merchant 18944,Entertainment,Northern Cape,Upington,Medium
18945,Merchant 18945,Entertainment,Free State,Welkom,Low
18946,Merchant 18946,Entertainment,Kwazulu-Natal,Durban,Low
18947,Merchant 18947,Travel,Gauteng,Johannesburg,Low
18948,Merchant 18948,Entertainment,Free State,Welkom,Low
18949,Merchant 18949,Online Services,Eastern Cape,Mthatha,Low
18950,Merchant 18950,Travel,Free State,Bethlehem,Medium
18951,Merchant 18951,Fuel,Kwazulu-Natal,Pietermaritzburg,Low
18952,Merchant 18952,Electronics,Gauteng,Johannesburg,Low
18953,Merchant 18953,Healthcare,Free State,Bethlehem,Low
18954,Merchant 18954,Travel,Mpumalanga,Mbombela,High
18955,Merchant 18955,Travel,Free State,Bethlehem,High
18956,Merchant 18956,Grocery,Gauteng,Midrand,Low
18957,Merchant 18957,Online Services,Limpopo,Tzaneen,Low
18958,Merchant 18958,Entertainment,Kwazulu-Natal,Richards Bay,Low
18959,Merchant  18959,Healthcare,Western Cape,George,Low
18960,Merchant 18960,Fuel,Eastern Cape,East London,Low
18961,Merchant 18961,Healthcare,Kwazulu-Natal,Richards Bay,Medium
18962,Merchant 18962,Grocery,Western Cape,Cape Town,Low
18963,Merchant 18963,Other,Gauteng,Pretoria,Low
18964,Merchant 18964,Grocery,Mpumalanga,Secunda,High
18965,Merchant 18965,Electronics,Western Cape,Paarl,Low
18966,Merchant 18966,Restaurant,Northern Cape,Upington,Medium
18967,Merchant 18967,Healthcare,Free State,Bloemfontein,Medium
18968,Merchant 18968,Restaurant,Gauteng,Johannesburg,Low
18969,Merchant 18969,Electronics,Mpumalanga,Emalahleni,Low
18970,Merchant 18970,Clothing,Western Cape,Cape Town,Low
18971,Merchant 18971,Other,Limpopo,Tzaneen,Low
18972,Merchant 18972,Other,Eastern Cape,East London,Medium
18973,Merchant 18973,Grocery,Free State,Bethlehem,Low
18974,Merchant 18974,Fuel,Mpumalanga,Mbombela,Low
18975,Merchant 18975,Online Services,Kwazulu-Natal,Durban,Low
18976,Merchant  18976,Grocery,North West,Rustenburg,Low
18977,Merchant 18977,Restaurant,Limpopo,Thohoyandou,Low
18978,Merchant 18978,Online Services,Northern Cape,Kimberley,High
18979,Merchant 18979,Grocery,Kwazulu-Natal,Pietermaritzburg,Low
18980,Merchant 18980,Online Services,Mpumalanga,Mbombela,Low
18981,Merchant 18981,Grocery,Kwazulu-Natal,Durban,Low
18982,Merchant 18982,Fuel,Eastern Cape,East London,Low
18983,Merchant 18983,Entertainment,Northern Cape,Upington,Medium
18984,Merchant 18984,Travel,Mpumalanga,Secunda,Low
18985,Merchant 18985,Grocery,Gauteng,Midrand,Medium
18986,Merchant 18986,Clothing,Western Cape,George,High
18987,Merchant 18987,Electronics,Northern Cape,Upington,Medium
18988,Merchant 18988,Entertainment,North West,Rustenburg,Low
18989,Merchant 18989,Travel,Mpumalanga,Mbombela,Low
18990,Merchant 18990,Healthcare,Western Cape,Stellenbosch,Low
18991,Merchant 18991,Travel,Northern Cape,Kuruman,Low
18992,Merchant 18992,Entertainment,Kwazulu-Natal,Richards Bay,Low
18993,Merchant 18993,Online Services,Western Cape,Stellenbosch,Medium
18994,Merchant 18994,Fuel,Limpopo,Tzaneen,Low
18995,Merchant 18995,Other,Free State,Bethlehem,Medium
18996,Merchant 18996,Clothing,Eastern Cape,Mthatha,High
18997,Merchant 18997,Travel,Northern Cape,Kimberley,Low
18998,Merchant 18998,Travel,Limpopo,Tzaneen,High
18999,Merchant 18999,Nan,Free State,Welkom,Low
19000,Merchant 19000,Grocery,North West,Klerksdorp,Medium
19001,Merchant 19001,Healthcare,Gauteng,Johannesburg,Medium
19002,Merchant 19002,Entertainment,Kwazulu-Natal,Richards Bay,Low
19003,Merchant 19003,Restaurant,Northern Cape,Kuruman,Low
19004,Merchant 19004,Fuel,Free State,Welkom,Low
19005,Merchant 19005,Fuel,Gauteng,Soweto,Low
19006,Merchant 19006,Healthcare,Western Cape,George,Medium
19007,Merchant 19007,Travel,Northern Cape,Upington,Low
19008,Merchant 19008,Restaurant,Mpumalanga,Emalahleni,High
19009,Merchant 19009,Healthcare,Northern Cape,Kimberley,Low
19010,Merchant 19010,Online Services,Gauteng,Midrand,Low
19011,Merchant 19011,Other,Gauteng,Pretoria,Low
19012,Merchant 19012,Restaurant,Gauteng,Soweto,Medium
19013,Merchant 19013,Clothing,Mpumalanga,Secunda,Low
19014,Merchant 19014,Electronics,Mpumalanga,Secunda,Low
19015,Merchant 19015,Electronics,Free State,Bethlehem,Low
19016,Merchant 19016,Restaurant,North West,Klerksdorp,Medium
19017,Merchant 19017,Fuel,Kwazulu-Natal,Pietermaritzburg,Low
19018,Merchant 19018,Other,Kwazulu-Natal,Durban,Low
19019,Merchant 19019,Restaurant,Northern Cape,Kuruman,Low
19020,Merchant 19020,Grocery,Western Cape,Paarl,High
19021,merchant 19021,Clothing,Kwazulu-Natal,Pietermaritzburg,Low
19022,Merchant 19022,Grocery,Kwazulu-Natal,Richards Bay,Medium
19023, Merchant 19023 ,Other,Limpopo,Tzaneen,Medium
19024,Merchant 19024,Healthcare,Kwazulu-Natal,Richards Bay,Low
19025,Merchant 19025,Restaurant,North West,Klerksdorp,Low
19026,Merchant 19026,Entertainment,Western Cape,Paarl,Low
19027,Merchant 19027,Other,Limpopo,Tzaneen,Low
19028,Merchant 19028,Electronics,Northern Cape,Upington,Medium
19029,Merchant 19029,Healthcare,Eastern Cape,Gqeberha,Low
19030,Merchant 19030,Entertainment,Northern Cape,Upington,Medium
19031,Merchant  19031,Travel,Gauteng,Pretoria,Low
19032,Merchant 19032,Healthcare,Eastern Cape,East London,Low
19033,Merchant 19033,Restaurant,Western Cape,Stellenbosch,Low
19034,Merchant 19034,Other,Gauteng,Soweto,Medium
19035,Merchant 19035,Electronics,Limpopo,Polokwane,Low
19036,Merchant 19036,Restaurant,Free State,Welkom,Medium
19037,Merchant 19037,Restaurant,Kwazulu-Natal,Pietermaritzburg,Low
19038,Merchant 19038,Entertainment,Eastern Cape,Mthatha,Low
19039,Merchant 19039,Online Services,North West,Rustenburg,Low
19040,Merchant 19040,Entertainment,Mpumalanga,Emalahleni,Low
19041,Merchant 19041,Entertainment,Kwazulu-Natal,Richards Bay,Medium
19042,Merchant 19042,Clothing,Northern Cape,Kuruman,Low
19043,Merchant 19043,Entertainment,Gauteng,Johannesburg,Medium
19044,Merchant 19044,Fuel,Kwazulu-Natal,Richards Bay,High
19045, Merchant 19045 ,Grocery,Kwazulu-Natal,Durban,Low
19046,Merchant 19046,Fuel,Gauteng,Soweto,Medium
19047,Merchant 19047,Clothing,Kwazulu-Natal,Durban,Low
19048,Merchant 19048,Entertainment,Kwazulu-Natal,Durban,Medium
19049,Merchant 19049,Clothing,Northern Cape,Kimberley,High
19050,Merchant 19050,Electronics,North West,Rustenburg,Medium
19051,Merchant 19051,Online Services,Gauteng,Pretoria,Low
19052,Merchant 19052,Electronics,Northern Cape,Upington,Low
19053,Merchant 19053,Other,Mpumalanga,Secunda,High
19054,Merchant 19054,Electronics,Free State,Welkom,Low
19055,Merchant 19055,Healthcare,Free State,Bethlehem,Low
19056,merchant 19056,Grocery,Gauteng,Pretoria,Low
19057,Merchant 19057,Restaurant,Mpumalanga,Secunda,Low
19058,Merchant 19058,Travel,Northern Cape,Upington,High
19059,Merchant 19059,Travel,Free State,Welkom,High
19060,Merchant 19060,Clothing,Northern Cape,Upington,Low
19061,Merchant 19061,Electronics,Western Cape,Paarl,Low
19062,Merchant 19062,Online Services,Eastern Cape,East London,Medium
19063,Merchant 19063,Other,Gauteng,Pretoria,Low
19064,Merchant 19064,Clothing,Western Cape,George,Medium
19065,Merchant 19065,Electronics,Western Cape,George,Low
19066,Merchant 19066,Restaurant,Eastern Cape,East London,High
19067,Merchant 19067,Clothing,Free State,Bethlehem,Low
19068,Merchant 19068,Clothing,Limpopo,Tzaneen,Medium
19069,Merchant 19069,Online Services,Limpopo,Tzaneen,Low
19070,Merchant 19070,Electronics,Limpopo,Tzaneen,Medium
19071,Merchant 19071,Grocery,Kwazulu-Natal,Richards Bay,Low
19072,Merchant 19072,Restaurant,Kwazulu-Natal,Pietermaritzburg,Medium
19073, Merchant 19073 ,Fuel,Limpopo,Thohoyandou,Medium
19074,Merchant 19074,Entertainment,Kwazulu-Natal,Richards Bay,Medium
19075,Merchant 19075,Online Services,Kwazulu-Natal,Pietermaritzburg,Medium
19076,Merchant 19076,Entertainment,North West,Rustenburg,Medium
19077,Merchant 19077,Other,Eastern Cape,East London,Low
19078,Merchant 19078,Grocery,Free State,Bloemfontein,Low
19079,Merchant 19079,Entertainment,Limpopo,Nan,Low
19080,Merchant 19080,Healthcare,Mpumalanga,Secunda,Low
19081,Merchant 19081,Electronics,Eastern Cape,East London,Low
19082,Merchant 19082,Online Services,Western Cape,Stellenbosch,Medium
19083,Merchant 19083,Grocery,Eastern Cape,Mthatha,Low
19084,MERCHANT 19084,Grocery,Kwazulu-Natal,Pietermaritzburg,High
19085,Merchant 19085,Fuel,Western Cape,George,Low
19086,Merchant 19086,Clothing,Kwazulu-Natal,Pietermaritzburg,Low
19087,Merchant 19087,Fuel,Eastern Cape,East London,Low
19088,Merchant 19088,Grocery,Gauteng,Johannesburg,Medium
19089,Merchant 19089,Entertainment,Eastern Cape,Mthatha,Low
19090,Merchant 19090,Grocery,Northern Cape,Upington,Low
19091,Merchant 19091,Healthcare,Gauteng,Johannesburg,Low
19092,Merchant 19092,Restaurant,Free State,Bloemfontein,Low
19093,Merchant 19093,Other,Mpumalanga,Secunda,Medium
19094,Merchant 19094,Clothing,Eastern Cape,Mthatha,Low
19095,Merchant 19095,Entertainment,Free State,Welkom,Low
19096,Merchant 19096,Entertainment,Kwazulu-Natal,Richards Bay,Medium
19097,Merchant 19097,Restaurant,Mpumalanga,Mbombela,Medium
19098,Merchant 19098,Electronics,Gauteng,Midrand,Low
19099,Merchant 19099,Grocery,Eastern Cape,Gqeberha,Low
19100,Merchant 19100,Fuel,Eastern Cape,Mthatha,High
19101,Merchant 19101,Restaurant,Mpumalanga,Secunda,Low
19102,Merchant 19102,Travel,Mpumalanga,Mbombela,Low
19103,Merchant 19103,Healthcare,Gauteng,Pretoria,Low
19104,Merchant 19104,Restaurant,Limpopo,Tzaneen,Low
19105,merchant 19105,Clothing,Limpopo,Thohoyandou,High
19106,Merchant 19106,Fuel,Gauteng,Johannesburg,Low
19107,Merchant 19107,Fuel,Gauteng,Pretoria,Medium
19108,Merchant 19108,Grocery,Northern Cape,Kimberley,Medium
19109,Merchant 19109,Grocery,Mpumalanga,Secunda,Low
19110,Merchant 19110,Grocery,Eastern Cape,Gqeberha,Medium
19111,Merchant 19111,Clothing,Western Cape,Cape Town,Low
19112,Merchant 19112,Restaurant,Limpopo,Tzaneen,Low
19113,Merchant 19113,Online Services,Mpumalanga,Mbombela,Medium
19114,Merchant 19114,Clothing,Western Cape,Cape Town,Low
19115,Merchant 19115,Clothing,North West,Rustenburg,Medium
19116,Merchant 19116,Travel,Limpopo,Thohoyandou,Low
19117,Merchant 19117,Restaurant,Eastern Cape,Gqeberha,Medium
19118,Merchant 19118,Entertainment,Limpopo,Polokwane,Low
19119,Merchant 19119,Nan,Limpopo,Thohoyandou,Medium
19120,Merchant 19120,Other,Mpumalanga,Mbombela,Low
19121,Merchant 19121,Healthcare,Gauteng,Pretoria,Low
19122,Merchant 19122,Travel,Gauteng,Soweto,Low
19123,Merchant 19123,Restaurant,Eastern Cape,Gqeberha,High
19124,Merchant 19124,Fuel,Gauteng,Pretoria,Low
19125,Merchant 19125,Electronics,Mpumalanga,Mbombela,Medium
19126,Merchant 19126,Entertainment,Mpumalanga,Secunda,Medium
19127,Merchant 19127,Electronics,Kwazulu-Natal,Richards Bay,Low
19128,Merchant 19128,Other,North West,Mahikeng,Medium
19129,Merchant 19129,Restaurant,Mpumalanga,Mbombela,Medium
19130,Merchant 19130,Other,North West,Mahikeng,Low
19131,Merchant 19131,Clothing,Mpumalanga,Secunda,Low
19132,Merchant 19132,Electronics,Mpumalanga,Emalahleni,Low
19133,Merchant 19133,Fuel,Gauteng,Soweto,Low
19134,Merchant 19134,Travel,Eastern Cape,Mthatha,Low
19135,Merchant 19135,Clothing,Western Cape,George,High
19136,Merchant 19136,Grocery,Free State,Bethlehem,Medium
19137,Merchant 19137,Healthcare,Free State,Bethlehem,Low
19138,Merchant 19138,Healthcare,Gauteng,Soweto,Low
19139,Merchant 19139,Clothing,Eastern Cape,Mthatha,Low
19140,Merchant 19140,Restaurant,Western Cape,George,Low
19141,Merchant 19141,Restaurant,Gauteng,Soweto,Low
19142,Merchant 19142,Other,Limpopo,Thohoyandou,Low
19143,Merchant 19143,Restaurant,Gauteng,Johannesburg,Low
19144,Merchant 19144,Clothing,Mpumalanga,Mbombela,Low
19145,Merchant 19145,Travel,Northern Cape,Kuruman,Low
19146,Merchant 19146,Online Services,Free State,Bethlehem,Low
19147,Merchant 19147,Healthcare,Limpopo,Thohoyandou,Low
19148,Merchant 19148,Travel,Eastern Cape,East London,Low
19149,Merchant 19149,Healthcare,Mpumalanga,Emalahleni,Low
19150,Merchant 19150,Online Services,North West,Mahikeng,Medium
19151,Merchant 19151,Entertainment,Mpumalanga,Mbombela,Low
19152,Merchant 19152,Fuel,Free State,Bethlehem,Medium
19153,Merchant 19153,Electronics,North West,Klerksdorp,Low
19154,Merchant 19154,Electronics,Limpopo,Polokwane,Medium
19155,Merchant 19155,Travel,Limpopo,Thohoyandou,Low
19156,Merchant 19156,Fuel,Mpumalanga,Mbombela,High
19157,Merchant 19157,Healthcare,Kwazulu-Natal,Richards Bay,Medium
19158,Merchant 19158,Restaurant,Northern Cape,Kimberley,Low
19159,Merchant 19159,Clothing,Gauteng,Johannesburg,Low
19160,Merchant 19160,Travel,Western Cape,Cape Town,Low
19161,Merchant 19161,Electronics,Mpumalanga,Secunda,Low
19162,Merchant 19162,Online Services,Eastern Cape,East London,Low
19163,Merchant 19163,Entertainment,North West,Klerksdorp,Medium
19164,Merchant 19164,Entertainment,Limpopo,Thohoyandou,Low
19165,Merchant 19165,Other,North West,Mahikeng,Low
19166,Merchant 19166,Restaurant,Gauteng,Pretoria,Low
19167,Merchant 19167,Online Services,Eastern Cape,Gqeberha,Low
19168,Merchant 19168,Healthcare,Eastern Cape,Gqeberha,Medium
19169,Merchant 19169,Other,Eastern Cape,East London,High
19170,Merchant 19170,Fuel,North West,Klerksdorp,Low
19171,Merchant 19171,Grocery,Limpopo,Thohoyandou,Low
19172,Merchant 19172,Fuel,Gauteng,Pretoria,Low
19173,Merchant 19173,Healthcare,North West,Mahikeng,Medium
19174,Merchant 19174,Grocery,Northern Cape,Kuruman,Medium
19175,Merchant 19175,Entertainment,North West,Mahikeng,Medium
19176,Merchant 19176,Electronics,Limpopo,Polokwane,Low
19177,Merchant 19177,Healthcare,Mpumalanga,Mbombela,Low
19178,Merchant 19178,Travel,Kwazulu-Natal,Richards Bay,Low
19179,Merchant 19179,Restaurant,Gauteng,Johannesburg,High
19180,Merchant 19180,Entertainment,Northern Cape,Kuruman,Medium
19181,Merchant 19181,Clothing,Free State,Bloemfontein,Medium
19182,Merchant 19182,Clothing,Eastern Cape,East London,Low
19183,Merchant 19183,Other,Gauteng,Midrand,Low
19184,Merchant 19184,Restaurant,Free State,Bethlehem,Low
19185,Merchant 19185,Fuel,Mpumalanga,Secunda,Low
19186,Merchant 19186,Online Services,Mpumalanga,Secunda,Medium
19187,Merchant 19187,Grocery,North West,Klerksdorp,Low
19188,Merchant 19188,Restaurant,Gauteng,Soweto,Low
19189,Merchant 19189,Healthcare,Mpumalanga,Mbombela,High
19190,Merchant 19190,Travel,Free State,Bethlehem,Low
19191,Merchant 19191,Other,Eastern Cape,Mthatha,Low
19192,Merchant 19192,Other,Limpopo,Tzaneen,Low
19193,Merchant 19193,Healthcare,Gauteng,Pretoria,Medium
19194, Merchant 19194 ,Entertainment,Gauteng,Johannesburg,Medium
19195,Merchant 19195,Travel,Free State,Bloemfontein,Low
19196,Merchant 19196,Fuel,Kwazulu-Natal,Durban,High
19197,Merchant 19197,Travel,Limpopo,Polokwane,Low
19198,Merchant 19198,Clothing,Western Cape,Cape Town,Medium
19199,Merchant 19199,Clothing,North West,Mahikeng,Medium
19200,Merchant 19200,Travel,Western Cape,Cape Town,Low
19201,Merchant 19201,Healthcare,Kwazulu-Natal,Nan,Low
19202,Merchant 19202,Clothing,Kwazulu-Natal,Durban,Medium
19203,Merchant 19203,Online Services,Gauteng,Pretoria,Low
19204,Merchant 19204,Grocery,Free State,Welkom,Low
19205,Merchant 19205,Travel,Free State,Welkom,Medium
19206,Merchant 19206,Healthcare,Western Cape,George,Low
19207,Merchant 19207,Restaurant,Limpopo,Tzaneen,High
19208,Merchant 19208,Restaurant,Kwazulu-Natal,Richards Bay,Low
19209,Merchant 19209,Entertainment,Limpopo,Thohoyandou,Low
19210,Merchant 19210,Travel,Free State,Bloemfontein,Low
19211,Merchant 19211,Restaurant,Limpopo,Tzaneen,Low
19212,Merchant 19212,Entertainment,Eastern Cape,Mthatha,Low
19213,Merchant 19213,Entertainment,North West,Rustenburg,Low
19214,Merchant 19214,Restaurant,North West,Mahikeng,Low
